30	14	10	3	20	19
30	14	19	1	8	17
25	21	13	32	23	1
33	10	8	29	24	7
28	4	10	32	18	14
5	32	1	9	10	18
10	2	1	3	5	22
13	32	22	24	20	9
26	17	1	31	9	7
21	24	19	6	20	3
2	15	8	31	11	5
4	9	8	20	1	19
2	20	7	30	13	27
8	30	27	32	26	2
2	13	26	30	18	17
26	4	11	17	20	3
29	11	25	17	16	28
29	25	18	16	10	26
7	29	21	17	19	20
17	25	29	22	10	8
6	10	21	17	13	18
9	10	24	21	4	22
12	6	7	31	32	2
26	1	18	27	12	28
15	16	23	7	32	22
8	27	31	11	1	7
29	11	8	17	9	16
14	11	25	12	29	16
19	25	6	7	21	29
29	10	15	9	2	3
15	29	17	1	14	12
25	4	2	9	24	3
9	28	11	16	14	27
32	25	8	19	6	29
20	1	30	29	25	21
25	23	28	5	32	21
12	27	1	8	31	11
11	23	4	26	7	19
27	24	28	11	3	5
16	23	19	13	33	20
1	27	25	28	29	12
16	7	28	13	10	27
18	14	15	31	20	27
13	14	32	29	33	27
23	24	25	13	5	20
6	1	13	32	16	7
31	11	24	2	13	8
2	20	29	22	11	15
21	33	30	10	22	12
21	3	8	16	17	29
33	30	15	28	8	18
16	7	23	28	2	13
19	26	6	15	5	29
27	7	21	18	26	28
17	13	3	25	5	31
8	10	9	26	14	16
4	24	21	26	10	5
13	30	7	14	19	17
20	26	24	3	23	8
3	24	5	32	21	27
24	20	29	3	30	27
16	33	28	14	30	27
21	8	4	25	1	11
29	11	8	32	3	30
19	10	27	25	13	18
26	8	25	3	1	7
19	10	22	2	24	32
14	25	17	28	30	20
1	24	20	32	18	33
33	13	14	30	21	9
28	8	1	31	13	4
11	33	32	14	27	20
9	5	10	24	25	13
22	19	28	32	30	27
16	30	4	12	1	20
26	31	10	29	20	19
13	12	26	25	3	31
10	22	5	33	26	21
8	14	33	6	9	24
26	2	25	9	14	19
32	12	9	28	3	15
5	2	9	21	16	3
17	18	11	29	24	7
9	21	7	23	10	30
26	23	15	29	28	10
20	18	1	8	13	12
27	14	28	31	8	13
17	8	10	6	31	30
19	14	20	21	31	22
31	26	18	20	16	11
21	15	9	13	33	26
8	32	10	25	31	23
9	6	22	1	17	21
20	33	16	30	2	31
14	33	3	1	5	8
25	3	14	24	7	1
12	7	30	3	4	31
20	25	6	18	9	33
7	27	8	21	32	18
32	30	18	7	13	16
31	14	11	22	3	24
8	27	28	23	1	7
9	26	28	33	20	6
22	12	19	31	15	9
8	9	1	22	23	4
28	9	20	26	33	5
31	5	2	21	4	15
33	7	20	17	15	23
33	32	11	22	27	19
31	2	29	22	17	27
18	8	11	26	25	10
9	13	15	30	11	22
6	2	22	16	31	3
20	7	24	19	8	16
32	21	19	30	13	23
4	9	8	16	29	17
12	1	30	6	16	5
25	10	31	27	2	6
23	25	22	1	6	3
12	6	11	19	13	22
20	25	19	29	14	16
31	24	26	30	6	2
10	32	8	33	12	21
19	20	21	10	25	15
9	27	14	5	31	32
32	7	13	10	11	1
6	26	14	25	12	20
3	1	32	6	21	4
9	26	25	32	22	4
2	14	21	22	30	27
9	22	28	14	5	1
16	20	32	10	4	23
19	20	15	25	5	29
8	7	20	12	14	19
28	17	5	25	32	18
21	28	29	30	16	12
26	19	31	21	12	20
32	7	14	24	22	12
28	11	27	20	7	4
16	21	2	19	29	18
30	21	24	32	12	1
16	23	11	29	24	2
30	16	27	26	11	21
4	5	8	7	32	6
18	22	6	17	16	1
18	7	15	10	1	20
16	9	22	18	24	20
7	5	2	3	8	27
16	10	6	28	7	8
2	3	8	27	10	25
2	26	32	9	20	12
21	14	20	3	19	6
1	14	17	32	2	30
4	7	14	29	27	10
29	17	13	5	18	21
30	5	32	22	20	33
19	31	27	17	12	29
6	5	15	10	30	31
6	21	26	10	25	4
24	7	11	18	14	29
33	25	9	21	12	31
9	24	23	14	21	5
2	11	23	12	7	20
18	30	2	13	22	11
18	32	30	10	27	23
12	16	21	17	23	22
2	4	10	25	28	11
16	26	21	3	20	12
33	1	25	8	13	10
33	7	31	24	9	21
4	8	26	14	16	3
8	16	14	12	4	22
20	6	24	33	10	19
1	9	6	8	18	20
29	26	6	18	9	20
16	18	11	13	31	14
4	22	28	11	25	9
22	17	33	24	8	32
15	20	32	26	3	11
24	28	25	3	9	20
14	12	32	26	27	1
10	2	30	26	12	4
7	1	19	20	11	14
5	16	9	3	14	30
1	7	15	2	20	19
22	14	8	13	9	20
24	11	7	12	27	29
23	15	16	8	9	26
24	18	3	20	7	1
5	26	19	31	23	20
9	21	25	29	1	32
27	12	26	15	11	1
8	31	19	28	26	13
23	6	29	25	17	4
33	27	3	5	9	23
12	28	9	29	18	21
26	17	4	33	5	18
28	10	5	27	30	23
33	15	12	31	22	19
16	13	31	10	24	22
4	2	31	9	14	16
22	9	19	21	16	24
14	6	5	24	2	31
4	18	30	16	23	7
4	2	23	21	30	33
23	15	32	4	33	30
13	31	1	11	24	26
9	25	26	24	10	20
12	30	29	10	3	24
31	3	17	15	5	13
25	16	19	24	7	10
7	29	3	19	16	15
30	29	4	28	12	22
26	18	27	22	20	15
15	21	10	27	7	6
33	18	3	12	23	30
15	30	14	6	8	4
28	22	27	6	17	32
15	4	9	26	12	31
1	20	11	18	22	7
18	6	1	13	32	30
32	31	7	25	1	20
32	14	1	30	4	7
13	18	12	25	11	17
5	31	6	19	33	10
6	31	14	18	32	28
13	26	19	8	25	2
4	25	11	23	6	14
14	23	29	2	4	33
14	20	10	27	5	33
25	20	15	9	3	5
2	12	7	10	11	24
18	10	4	29	27	2
18	14	7	1	25	16
4	13	26	14	30	18
13	1	15	5	25	21
27	16	5	25	14	18
9	23	33	25	15	3
3	20	5	22	11	6
2	33	7	23	20	32
4	8	12	17	7	6
3	16	19	5	12	8
7	17	10	29	22	12
10	17	32	3	15	20
15	19	14	1	27	8
20	28	7	3	17	8
7	24	11	28	19	20
7	28	6	15	30	27
3	29	15	23	24	17
16	11	25	23	21	32
14	20	18	10	3	7
19	4	13	12	30	11
12	27	14	5	21	1
7	4	5	21	26	29
28	12	15	21	19	1
13	28	7	21	26	16
16	4	5	2	6	20
4	8	17	27	31	28
19	24	20	27	3	26
32	22	8	26	21	23
32	27	33	16	18	4
18	28	5	3	32	9
26	8	5	20	30	6
4	29	6	19	12	27
31	8	5	27	7	14
31	9	11	33	13	27
16	5	1	21	6	12
32	33	14	29	6	26
29	9	32	2	3	15
1	7	17	23	30	13
31	8	33	4	32	3
17	26	24	14	1	13
22	13	32	6	26	4
26	21	23	5	29	9
21	22	1	2	20	5
4	3	16	13	27	2
13	14	4	19	23	28
2	11	27	9	7	21
24	3	17	4	19	32
2	1	32	29	22	18
27	6	8	11	16	14
14	7	27	16	17	5
4	14	3	7	19	9
32	20	15	8	13	17
16	32	3	10	31	12
24	20	26	18	5	31
15	23	27	31	22	20
33	16	10	2	17	15
3	29	9	13	21	27
10	7	4	17	16	21
32	25	12	2	24	23
19	2	17	30	22	14
19	31	32	16	28	22
25	15	26	28	33	22
28	18	16	21	10	3
26	3	28	16	31	23
32	16	12	13	5	23
10	21	2	18	30	31
21	7	6	20	10	14
32	18	29	31	13	23
17	32	2	20	28	22
19	29	32	25	9	13
10	12	20	6	17	13
15	31	25	12	6	2
30	27	2	7	17	6
27	32	26	24	30	11
28	31	17	1	27	11
3	10	7	5	28	30
4	31	28	5	29	33
13	25	21	11	23	15
18	3	17	4	21	31
12	24	22	1	25	23
17	27	29	10	5	15
30	19	15	32	5	23
19	25	5	30	13	17
30	18	24	26	22	23
23	24	15	21	4	5
28	3	12	24	21	14
8	30	29	17	28	4
18	33	11	6	30	8
8	7	16	11	24	17
10	30	14	33	3	7
20	16	29	30	22	5
13	20	3	11	2	27
29	31	19	11	5	12
20	21	3	2	5	24
16	13	18	29	5	27
19	3	33	1	25	15
22	23	21	25	10	33
32	29	17	21	4	10
19	13	9	12	8	33
5	22	17	33	31	3
11	6	20	17	13	32
26	22	15	29	17	20
14	18	21	16	22	32
15	3	13	28	29	23
18	29	9	19	26	7
12	17	21	25	28	1
18	6	21	24	25	2
6	10	4	31	26	24
9	12	8	4	30	5
25	3	11	24	20	26
1	16	22	13	18	19
20	2	11	15	23	29
8	12	22	7	24	21
8	2	20	21	16	11
16	19	12	23	18	2
17	18	33	16	24	15
29	17	3	20	21	1
33	9	18	13	5	1
11	20	14	15	26	27
10	6	7	11	18	23
12	24	27	18	9	23
32	30	26	18	1	11
12	9	27	26	28	20
19	20	24	13	1	4
28	12	31	25	14	15
7	3	22	28	31	27
15	14	31	5	12	20
2	28	12	19	14	33
30	13	8	1	17	6
8	6	30	24	2	20
5	18	17	1	26	23
14	33	18	12	9	27
11	8	22	1	17	16
13	33	31	15	4	9
14	18	28	5	33	17
29	27	8	20	14	10
1	29	26	20	28	10
33	21	32	22	5	16
20	22	23	26	14	6
1	7	8	3	30	10
1	20	30	27	2	14
8	15	6	24	33	14
4	3	6	33	31	27
24	6	5	22	8	4
20	2	25	3	28	32
31	18	13	32	14	12
19	33	32	30	23	15
2	16	24	33	8	13
11	3	17	19	4	30
30	21	33	15	31	4
29	18	22	14	27	9
12	32	30	22	1	21
4	9	26	33	3	22
26	33	14	6	30	22
29	4	20	31	25	6
13	30	28	26	18	10
23	19	4	22	21	31
15	24	22	21	11	17
14	31	27	10	17	21
4	11	9	26	17	18
7	8	14	23	21	25
23	8	18	1	19	11
25	31	22	18	16	23
27	10	26	22	16	19
29	1	15	31	32	20
22	4	29	13	10	16
2	7	23	31	26	28
28	23	30	9	3	13
1	17	31	15	27	4
8	12	13	23	29	4
5	2	15	32	11	3
27	25	9	18	8	12
4	22	3	6	16	1
1	20	25	31	14	27
30	33	1	20	11	7
7	18	14	30	20	33
26	2	20	10	9	4
22	20	6	14	21	5
5	22	9	27	11	12
25	3	33	7	10	13
6	24	16	1	5	30
27	14	6	22	26	10
32	15	4	17	22	12
4	25	18	5	19	1
15	4	27	2	25	14
32	30	17	8	14	3
3	33	25	28	15	10
5	3	28	21	26	7
5	32	27	15	29	18
24	13	16	1	20	26
4	30	3	22	18	8
18	1	22	20	26	33
25	9	24	10	5	32
26	21	20	1	12	18
23	11	31	4	29	16
20	5	31	10	28	16
11	25	3	6	31	9
7	10	27	2	18	4
13	33	3	7	17	32
27	25	9	17	32	8
18	26	3	22	16	23
16	4	29	14	26	1
24	22	3	9	27	2
3	20	13	30	8	29
19	6	8	21	11	9
30	16	27	22	3	21
4	19	12	6	31	10
8	16	32	24	4	30
18	4	3	17	11	28
14	2	9	12	25	23
31	1	29	12	8	4
3	21	23	14	30	31
23	10	11	31	16	33
11	30	21	3	14	19
27	24	7	6	29	19
19	30	14	13	24	15
3	9	31	26	1	11
19	3	32	16	13	33
3	30	10	14	11	8
9	24	21	20	13	32
28	12	30	21	18	1
6	19	26	9	7	2
4	23	16	2	18	30
2	12	11	17	28	15
4	33	19	31	14	18
25	13	18	5	1	8
14	33	3	27	26	16
3	2	8	7	26	29
13	17	18	16	27	10
28	16	18	23	3	1
28	29	22	2	6	11
32	21	31	14	17	29
19	11	18	20	21	5
25	8	10	7	13	27
4	1	3	6	29	7
29	8	19	1	2	16
7	11	20	6	23	1
30	8	17	20	33	29
15	28	24	17	10	26
21	9	2	23	6	16
21	19	31	25	7	4
32	33	11	24	16	5
11	13	23	6	21	17
23	18	19	11	28	22
32	12	4	3	14	11
18	30	15	6	17	8
1	14	21	31	6	30
4	13	14	33	2	8
11	28	5	31	9	19
28	13	27	25	15	8
17	22	32	13	16	30
6	16	15	12	20	31
14	28	6	8	21	29
7	23	4	6	25	32
20	25	3	14	21	4
18	8	29	16	1	19
24	33	19	15	9	14
32	17	5	15	25	18
14	21	11	18	26	20
14	20	12	6	27	10
30	2	29	19	17	12
8	5	29	27	22	14
21	3	5	4	8	1
28	2	33	4	10	29
19	28	8	7	3	15
30	31	27	5	13	11
30	11	32	17	31	2
24	14	23	18	22	33
13	5	10	19	29	15
19	3	24	18	5	32
8	6	32	18	1	29
32	22	10	9	20	30
4	13	26	18	30	8
3	2	19	11	5	20
31	3	33	4	27	14
18	27	29	30	32	8
18	16	15	22	30	21
18	8	33	6	4	20
25	7	27	32	30	9
20	8	12	14	32	2
17	7	10	29	23	2
12	18	21	24	25	29
28	9	8	2	24	18
33	12	7	20	13	3
1	7	14	13	4	8
7	4	15	28	2	24
17	9	12	13	2	10
16	7	32	14	25	11
18	23	31	25	26	4
27	12	15	5	33	24
16	20	1	26	10	5
11	5	7	27	17	3
32	7	26	10	9	3
32	18	4	25	16	10
31	8	25	3	11	13
12	7	18	11	6	25
21	3	28	22	10	27
7	4	32	24	26	19
28	1	23	13	15	32
19	3	32	7	13	16
5	33	3	27	18	20
31	26	10	19	9	23
28	13	9	24	16	6
27	21	31	19	10	9
7	20	22	21	5	30
5	9	31	27	3	11
5	22	7	3	27	16
22	23	1	21	9	16
6	33	13	11	7	3
1	10	4	18	13	25
11	16	1	31	33	26
25	1	18	2	21	29
20	8	22	7	18	3
25	17	19	3	2	15
6	16	14	10	22	12
1	5	22	26	16	21
3	31	6	2	17	4
30	25	20	26	11	27
24	26	22	1	23	6
8	28	14	32	25	23
31	11	25	9	8	12
18	4	30	24	22	26
24	26	18	7	3	27
28	3	17	16	23	9
1	19	30	28	17	22
13	11	3	5	24	19
11	23	6	25	10	1
30	17	21	29	11	33
4	1	31	20	19	25
14	29	4	9	7	2
4	18	22	25	3	29
17	8	6	13	11	19
29	27	8	4	23	22
3	24	25	22	15	5
18	27	14	22	16	1
30	22	13	17	23	1
2	16	27	15	23	26
21	31	32	9	30	29
3	8	27	17	21	11
17	14	30	21	32	2
20	5	3	16	4	30
28	8	2	15	16	22
11	31	3	21	17	9
33	8	6	29	11	16
14	3	21	29	12	33
20	22	2	7	17	5
33	23	6	5	2	26
31	9	11	2	17	27
28	30	15	10	3	13
12	26	20	28	19	9
28	24	32	12	20	18
18	25	32	8	16	26
28	20	26	30	11	21
17	8	21	19	16	18
5	29	17	19	32	27
18	23	24	26	19	15
26	1	32	29	13	21
9	1	14	22	29	32
15	28	18	19	20	6
6	31	21	3	11	15
14	21	28	16	23	5
18	30	33	12	17	31
3	29	5	9	21	11
18	7	29	14	11	17
18	2	28	23	6	13
1	22	12	31	24	28
10	3	9	11	19	15
7	13	1	10	22	29
25	22	27	6	28	13
27	22	20	23	11	8
12	9	24	4	3	11
33	16	22	10	27	3
26	9	29	5	20	7
21	10	32	13	1	29
16	18	28	24	33	15
14	22	13	12	9	20
30	27	32	11	21	18
13	3	10	25	12	19
27	11	1	26	19	24
4	8	1	13	10	33
31	2	29	23	10	17
21	12	19	20	6	27
2	16	17	25	6	20
26	16	23	11	19	31
8	30	22	23	13	25
28	20	30	21	19	26
27	21	12	31	1	29
6	15	2	32	29	31
32	30	6	8	17	7
2	5	12	1	31	26
17	24	27	6	13	8
14	9	5	17	11	16
1	12	7	2	9	18
13	30	19	31	15	5
7	21	22	30	12	29
19	11	10	26	33	15
5	23	29	17	7	27
8	5	26	17	20	30
12	33	6	15	18	5
21	1	26	27	6	28
18	1	5	22	10	30
22	13	28	33	9	1
24	19	15	11	20	1
18	22	1	14	30	8
18	11	5	13	7	2
30	26	4	12	33	22
13	30	16	26	33	6
32	5	20	4	3	10
14	4	25	29	22	32
25	31	18	13	12	2
8	4	26	21	10	12
9	29	7	8	18	32
20	13	4	30	7	29
24	1	20	12	4	29
27	10	26	30	4	5
30	1	29	31	7	26
6	17	8	23	16	1
22	27	3	16	11	6
14	19	2	24	18	7
31	23	3	12	14	32
28	27	30	18	3	1
26	16	4	10	12	28
28	1	15	23	16	4
8	14	21	29	28	3
8	6	27	24	12	31
6	16	17	3	8	9
11	10	6	7	15	30
24	23	22	15	16	10
8	14	21	28	27	17
26	17	21	30	9	28
7	32	3	25	12	21
22	12	33	16	1	18
31	24	3	6	8	17
27	19	5	17	28	32
27	29	30	14	25	19
13	22	32	18	27	6
30	15	9	23	17	10
28	7	4	16	21	9
16	22	10	29	23	31
21	18	17	31	25	32
19	14	13	23	22	5
6	10	22	9	12	17
24	25	4	9	20	31
18	13	17	2	12	14
3	21	24	22	29	7
3	33	5	7	10	14
27	4	31	33	9	16
9	5	7	29	24	15
11	24	33	22	10	26
27	2	22	31	23	32
14	19	8	11	2	26
10	16	15	29	25	11
22	7	21	10	13	1
15	26	11	29	10	12
20	4	14	12	11	30
5	8	30	22	19	27
1	33	27	5	19	20
1	24	18	32	3	25
18	32	28	30	1	12
32	2	22	18	12	15
16	13	33	25	27	9
26	24	8	19	11	16
32	20	19	10	15	28
21	15	16	14	5	19
18	10	28	5	9	12
4	29	1	33	24	28
32	25	19	7	14	23
19	8	23	25	9	26
30	16	7	31	29	14
25	13	3	20	29	33
5	13	17	6	28	10
18	26	19	12	17	27
5	10	29	27	33	2
22	29	18	13	7	26
7	19	31	32	17	8
33	22	8	26	7	14
22	9	26	5	28	3
14	29	28	33	22	10
22	24	32	4	29	19
10	17	8	14	6	19
30	22	4	26	1	6
30	18	24	1	21	4
21	2	5	22	7	26
4	24	21	31	23	30
29	33	10	25	17	14
3	25	15	30	6	2
28	3	13	17	31	11
15	1	17	8	21	3
6	12	33	26	18	20
25	1	26	12	23	5
4	33	22	15	16	32
30	31	33	8	21	15
17	19	3	20	10	24
18	23	4	14	2	13
14	17	5	11	18	28
8	21	9	4	27	26
3	15	14	6	18	9
15	4	32	17	6	2
13	16	2	7	33	20
26	15	25	14	19	6
5	6	30	27	19	2
26	17	19	27	6	20
7	3	19	10	23	5
24	5	17	1	4	27
11	10	9	18	8	5
1	15	7	24	6	30
30	33	1	23	3	17
20	26	23	22	10	33
20	17	11	18	15	30
27	7	16	32	2	11
3	15	6	23	12	26
15	13	23	22	29	12
26	32	24	14	28	8
3	1	30	2	33	15
9	12	11	27	32	19
8	13	7	30	14	29
21	18	26	12	22	9
29	26	31	15	6	21
33	6	9	23	32	18
18	20	15	6	31	2
13	12	23	28	15	32
27	12	14	15	21	5
4	7	26	10	30	20
28	23	26	1	8	33
8	30	22	23	16	27
26	10	18	4	15	9
30	11	18	26	16	14
32	4	30	23	3	6
21	16	20	29	26	30
11	6	22	21	15	8
7	17	11	15	3	31
30	12	14	9	20	31
24	30	29	21	13	32
10	16	23	6	13	21
11	15	21	30	9	19
19	28	12	7	22	18
26	32	23	17	31	16
29	24	4	3	22	18
10	32	4	29	18	9
10	25	7	5	14	17
8	10	23	5	26	15
3	7	27	23	30	13
13	17	7	26	32	33
16	13	11	19	10	30
21	32	20	23	10	19
5	32	30	11	26	2
23	28	2	14	1	29
33	8	30	22	20	12
19	24	15	2	31	32
4	10	30	28	16	23
11	30	20	25	6	18
12	23	3	18	21	5
10	9	2	31	21	1
26	4	5	32	31	23
20	12	21	29	3	1
16	9	18	27	17	22
28	10	23	19	5	16
13	20	1	30	17	15
28	31	18	9	25	19
32	1	9	14	28	16
12	5	7	14	15	20
2	9	16	30	21	31
25	32	13	33	1	11
4	30	6	25	29	5
15	11	18	21	27	29
18	24	8	2	28	12
9	20	32	33	11	4
20	4	12	17	8	30
32	12	23	18	11	13
13	11	6	28	20	32
7	15	4	11	17	16
2	32	19	7	11	3
14	20	23	9	30	7
14	8	25	11	3	29
14	31	6	2	7	18
32	1	20	33	31	11
3	16	22	33	25	26
14	28	33	9	8	31
26	32	33	1	31	27
28	13	32	26	24	7
23	15	30	14	20	3
25	20	8	18	9	29
30	11	2	17	27	33
1	10	24	2	5	19
7	31	5	14	8	3
24	23	11	20	17	6
20	32	30	29	22	26
10	16	2	27	30	8
20	18	15	29	1	2
7	28	23	8	20	29
33	4	10	17	28	32
14	7	5	6	25	28
13	4	15	10	30	19
25	4	15	14	7	2
30	24	7	32	18	6
20	25	28	12	29	4
3	12	31	32	11	5
2	15	19	24	9	13
17	27	21	25	32	5
9	5	21	15	31	26
27	26	25	12	31	16
10	12	7	6	15	21
1	2	8	12	30	16
6	2	30	10	4	25
27	32	14	16	29	7
20	13	22	25	28	9
30	23	28	4	3	22
22	26	27	7	6	8
10	6	3	19	23	5
2	12	11	16	14	15
5	15	26	8	32	16
6	25	16	17	7	24
30	7	13	3	2	12
32	25	26	33	23	16
15	30	4	23	21	14
13	5	9	32	20	18
5	15	28	33	12	3
30	14	1	3	33	19
30	1	33	22	14	4
17	14	21	8	15	12
14	33	7	4	26	32
29	27	17	5	1	15
11	33	4	22	18	5
31	29	13	21	2	28
20	15	19	24	11	7
9	28	23	5	11	17
17	5	18	1	29	10
11	33	26	3	5	15
16	9	20	22	33	3
8	6	32	10	22	18
15	29	32	22	6	12
16	18	3	29	22	1
7	20	4	16	6	19
6	25	10	30	8	16
27	21	3	19	4	28
25	7	8	6	20	21
12	18	14	25	1	7
27	32	29	7	17	18
7	30	6	33	23	3
14	27	22	28	26	31
28	16	13	12	23	1
18	17	5	8	6	3
13	14	3	5	7	18
22	33	28	14	30	27
5	13	15	7	30	18
21	13	9	24	32	1
26	8	12	15	7	22
8	7	30	24	14	22
25	13	14	8	33	2
3	2	16	1	18	23
1	3	26	7	28	14
21	23	28	16	4	1
10	33	30	12	8	2
6	1	23	12	11	3
29	11	32	30	33	28
27	24	2	22	26	10
24	14	22	5	6	26
19	25	17	9	16	2
32	29	31	18	2	1
11	2	9	22	24	27
7	26	31	29	27	16
5	7	13	4	25	10
22	2	4	19	8	5
15	25	3	4	30	26
12	6	3	32	16	1
5	1	16	14	22	17
6	25	3	31	10	16
7	25	5	13	28	24
28	18	21	29	8	33
8	12	11	25	29	10
25	22	11	13	6	32
21	18	10	9	11	19
29	28	6	14	30	13
3	19	21	16	24	26
1	16	6	7	11	13
8	25	17	32	23	21
24	25	19	32	30	12
3	29	25	13	5	19
32	11	20	31	3	6
19	22	33	10	4	28
3	9	27	23	31	21
20	2	13	29	3	4
23	21	12	32	11	27
13	20	32	21	3	10
23	8	6	1	33	10
6	10	27	1	28	26
30	7	28	22	26	21
28	27	17	23	32	4
1	2	29	27	19	23
28	24	27	30	3	22
8	1	12	25	14	6
13	20	3	2	19	23
32	13	3	1	2	8
12	25	11	5	32	19
4	19	11	1	17	29
18	1	11	12	9	30
27	18	15	1	22	8
2	22	4	26	19	16
20	11	15	31	13	33
6	2	23	17	24	10
26	8	30	31	14	25
32	30	17	2	8	7
1	22	31	32	21	3
1	14	21	7	10	25
13	20	18	23	3	28
14	32	24	22	12	20
13	33	8	27	31	23
14	13	26	5	20	17
31	30	22	23	6	8
16	23	20	1	27	31
18	17	19	10	2	29
22	5	13	9	15	12
1	31	32	12	29	14
21	8	14	20	24	2
3	11	17	23	9	1
18	14	11	22	8	12
14	10	16	13	8	23
24	27	3	2	26	9
13	31	8	1	27	14
20	2	22	23	31	21
2	18	10	20	30	14
27	12	24	1	13	8
31	5	29	28	21	30
8	25	1	16	30	17
6	27	23	15	30	5
23	8	16	26	7	9
15	6	1	31	25	10
13	20	24	22	16	6
3	13	28	19	30	27
33	28	10	32	9	19
27	32	31	7	3	5
27	11	9	25	17	16
7	12	21	24	28	23
18	16	24	26	21	10
1	16	29	33	8	3
30	24	27	3	4	17
23	6	12	22	1	26
18	26	25	4	9	21
4	20	11	16	22	29
20	33	9	6	14	17
17	23	27	32	24	7
19	8	21	1	9	31
26	15	29	8	6	2
8	15	22	12	17	33
4	23	24	20	8	2
25	18	32	15	29	4
3	1	24	12	26	27
17	4	18	7	8	13
8	1	24	18	30	29
5	18	20	15	28	10
1	17	15	25	8	11
22	1	24	29	33	25
26	10	22	20	5	9
8	24	28	1	22	20
8	5	15	13	11	25
31	25	27	30	17	7
10	6	29	1	5	2
8	30	18	13	25	11
12	16	25	27	9	2
18	29	6	32	12	15
6	8	12	11	25	2
23	28	7	13	6	29
28	3	13	18	27	20
17	4	25	8	33	1
28	4	24	19	11	20
32	14	4	8	28	25
31	7	2	1	15	21
15	16	6	26	5	19
12	10	2	33	18	24
32	17	9	3	21	26
27	16	15	22	28	9
4	10	13	26	30	25
26	10	24	4	33	23
33	13	9	19	10	7
1	26	24	23	30	21
26	18	11	31	20	13
29	18	1	12	26	13
23	3	7	2	27	18
2	16	26	27	23	18
16	30	9	18	26	31
21	15	19	2	3	8
27	3	31	24	21	28
22	25	18	32	17	1
8	30	18	24	2	15
18	23	3	7	27	1
7	25	16	2	8	30
18	30	17	23	2	29
2	13	14	17	19	26
21	4	9	17	25	31
6	30	19	3	12	31
26	3	32	9	24	20
28	6	17	12	8	33
27	13	21	14	22	23
13	6	26	10	8	4
9	12	14	20	22	6
1	13	18	3	5	16
9	17	1	24	31	26
31	24	10	12	13	17
17	18	26	23	25	24
15	9	1	19	4	5
18	19	24	12	1	21
11	26	7	13	8	15
3	22	1	13	16	21
26	7	23	5	11	10
26	29	3	13	6	27
17	16	22	3	4	29
23	6	26	33	15	2
15	28	30	13	33	18
12	19	32	2	4	33
19	16	24	17	30	12
31	18	2	25	14	1
16	21	2	17	7	14
3	6	2	21	22	25
31	10	19	26	5	7
25	31	26	32	8	33
19	17	8	26	7	21
26	21	13	25	18	22
16	5	17	14	4	1
10	1	31	4	20	9
9	33	25	24	19	2
29	28	24	32	17	16
5	15	14	7	13	3
8	13	29	12	19	2
13	19	31	24	17	14
